filename,label,prediccion
reggae.00034.wav.5,reggae,reggae
rock.00066.wav.21,rock,rock
jazz.00056.wav.21,jazz,jazz
metal.00061.wav.4,metal,metal
classical.00028.wav.11,classical,classical
rock.00031.wav.1,rock,rock
blues.00024.wav.15,blues,blues
pop.00033.wav.11,pop,pop
blues.00035.wav.13,blues,blues
country.00066.wav.6,country,country
pop.00092.wav.12,pop,pop
pop.00048.wav.6,pop,pop
pop.00000.wav.1,pop,pop
country.00087.wav.16,country,reggae
pop.00044.wav.19,pop,pop
blues.00080.wav.15,blues,blues
metal.00096.wav.18,metal,metal
country.00009.wav.5,country,country
pop.00052.wav.10,pop,pop
reggae.00060.wav.25,reggae,reggae
pop.00040.wav.22,pop,pop
pop.00085.wav.15,pop,pop
disco.00072.wav.9,disco,disco
reggae.00053.wav.17,reggae,reggae
rock.00017.wav.25,rock,metal
pop.00029.wav.7,pop,pop
classical.00026.wav.2,classical,classical
country.00003.wav.5,country,country
country.00007.wav.1,country,country
hiphop.00055.wav.10,hiphop,hiphop
metal.00076.wav.14,metal,metal
blues.00063.wav.3,blues,blues
jazz.00063.wav.10,jazz,jazz
metal.00089.wav.4,metal,metal
metal.00087.wav.5,metal,metal
rock.00053.wav.21,rock,rock
blues.00056.wav.2,blues,country
country.00066.wav.3,country,country
rock.00052.wav.5,rock,rock
jazz.00044.wav.19,jazz,jazz
rock.00048.wav.2,rock,rock
disco.00061.wav.7,disco,disco
reggae.00031.wav.7,reggae,reggae
rock.00028.wav.3,rock,rock
disco.00040.wav.4,disco,disco
blues.00027.wav.2,blues,blues
metal.00033.wav.12,metal,metal
blues.00097.wav.21,blues,blues
classical.00093.wav.25,classical,classical
rock.00083.wav.3,rock,rock
hiphop.00073.wav.0,hiphop,hiphop
rock.00071.wav.9,rock,rock
hiphop.00067.wav.14,hiphop,hiphop
rock.00051.wav.8,rock,rock
jazz.00059.wav.26,jazz,jazz
rock.00067.wav.5,rock,disco
jazz.00044.wav.16,jazz,jazz
disco.00025.wav.27,disco,country
pop.00075.wav.2,pop,pop
disco.00051.wav.11,disco,disco
jazz.00085.wav.4,jazz,jazz
rock.00089.wav.13,rock,rock
reggae.00037.wav.27,reggae,reggae
jazz.00092.wav.1,jazz,jazz
blues.00080.wav.7,blues,blues
classical.00016.wav.3,classical,classical
rock.00009.wav.15,rock,rock
rock.00041.wav.13,rock,rock
hiphop.00035.wav.19,hiphop,hiphop
metal.00073.wav.0,metal,metal
pop.00021.wav.18,pop,pop
classical.00001.wav.12,classical,classical
jazz.00082.wav.26,jazz,jazz
hiphop.00040.wav.3,hiphop,hiphop
rock.00039.wav.9,rock,rock
jazz.00061.wav.23,jazz,jazz
classical.00041.wav.0,classical,classical
hiphop.00067.wav.2,hiphop,hiphop
metal.00019.wav.26,metal,metal
pop.00003.wav.16,pop,pop
classical.00011.wav.21,classical,classical
rock.00080.wav.14,rock,rock
classical.00046.wav.11,classical,classical
reggae.00011.wav.21,reggae,reggae
pop.00098.wav.14,pop,pop
pop.00041.wav.16,pop,pop
rock.00000.wav.6,rock,rock
rock.00009.wav.22,rock,rock
disco.00073.wav.9,disco,disco
blues.00056.wav.11,blues,country
metal.00017.wav.15,metal,metal
rock.00009.wav.7,rock,rock
disco.00008.wav.10,disco,disco
disco.00054.wav.8,disco,disco
rock.00002.wav.24,rock,rock
rock.00076.wav.16,rock,rock
classical.00059.wav.23,classical,classical
hiphop.00002.wav.8,hiphop,hiphop
reggae.00060.wav.12,reggae,reggae
hiphop.00020.wav.5,hiphop,hiphop
pop.00020.wav.28,pop,pop
blues.00080.wav.3,blues,blues
blues.00082.wav.4,blues,blues
hiphop.00009.wav.3,hiphop,hiphop
jazz.00001.wav.20,jazz,jazz
country.00076.wav.9,country,country
pop.00033.wav.26,pop,pop
disco.00086.wav.26,disco,country
disco.00095.wav.0,disco,disco
country.00020.wav.9,country,country
pop.00089.wav.20,pop,pop
rock.00005.wav.3,rock,rock
disco.00050.wav.7,disco,disco
blues.00040.wav.16,blues,blues
jazz.00049.wav.8,jazz,jazz
blues.00059.wav.27,blues,blues
jazz.00003.wav.10,jazz,jazz
rock.00088.wav.11,rock,rock
rock.00048.wav.28,rock,rock
disco.00065.wav.12,disco,disco
hiphop.00049.wav.2,hiphop,hiphop
hiphop.00010.wav.1,hiphop,hiphop
classical.00003.wav.16,classical,classical
disco.00011.wav.16,disco,disco
country.00098.wav.6,country,country
jazz.00035.wav.18,jazz,jazz
jazz.00009.wav.22,jazz,country
classical.00055.wav.15,classical,classical
pop.00088.wav.25,pop,pop
rock.00041.wav.8,rock,rock
blues.00081.wav.16,blues,blues
metal.00098.wav.8,metal,metal
blues.00072.wav.4,blues,blues
disco.00064.wav.7,disco,disco
metal.00061.wav.25,metal,metal
pop.00088.wav.8,pop,pop
blues.00088.wav.15,blues,blues
disco.00008.wav.29,disco,disco
classical.00007.wav.20,classical,classical
metal.00074.wav.1,metal,metal
reggae.00097.wav.6,reggae,jazz
jazz.00096.wav.12,jazz,jazz
pop.00048.wav.9,pop,pop
hiphop.00009.wav.18,hiphop,hiphop
metal.00046.wav.6,metal,metal
reggae.00078.wav.18,reggae,reggae
pop.00027.wav.11,pop,pop
rock.00042.wav.5,rock,rock
jazz.00049.wav.6,jazz,jazz
reggae.00098.wav.20,reggae,reggae
pop.00046.wav.15,pop,pop
blues.00060.wav.9,blues,blues
reggae.00057.wav.28,reggae,reggae
rock.00020.wav.6,rock,rock
metal.00039.wav.24,metal,metal
blues.00075.wav.5,blues,blues
rock.00063.wav.20,rock,rock
pop.00042.wav.0,pop,pop
reggae.00083.wav.28,reggae,reggae
reggae.00098.wav.25,reggae,reggae
metal.00063.wav.21,metal,metal
metal.00000.wav.29,metal,metal
jazz.00078.wav.4,jazz,jazz
reggae.00094.wav.14,reggae,reggae
blues.00005.wav.22,blues,blues
disco.00033.wav.2,disco,disco
hiphop.00063.wav.4,hiphop,hiphop
blues.00052.wav.14,blues,blues
disco.00073.wav.12,disco,disco
classical.00002.wav.19,classical,classical
jazz.00091.wav.27,jazz,jazz
country.00070.wav.24,country,country
pop.00040.wav.23,pop,pop
classical.00049.wav.5,classical,classical
hiphop.00011.wav.18,hiphop,hiphop
classical.00056.wav.8,classical,classical
pop.00026.wav.9,pop,pop
jazz.00051.wav.28,jazz,jazz
blues.00034.wav.6,blues,blues
classical.00060.wav.16,classical,classical
metal.00053.wav.25,metal,metal
pop.00019.wav.4,pop,pop
reggae.00007.wav.27,reggae,reggae
country.00052.wav.9,country,country
blues.00059.wav.17,blues,blues
rock.00044.wav.11,rock,rock
reggae.00047.wav.26,reggae,reggae
blues.00070.wav.24,blues,blues
pop.00089.wav.23,pop,pop
jazz.00099.wav.3,jazz,jazz
jazz.00003.wav.19,jazz,jazz
blues.00092.wav.9,blues,blues
disco.00001.wav.3,disco,disco
hiphop.00048.wav.22,hiphop,hiphop
disco.00090.wav.26,disco,disco
metal.00083.wav.0,metal,metal
blues.00055.wav.6,blues,blues
hiphop.00031.wav.23,hiphop,disco
rock.00035.wav.0,rock,rock
blues.00023.wav.28,blues,blues
blues.00008.wav.5,blues,country
pop.00026.wav.17,pop,pop
country.00096.wav.29,country,country
hiphop.00011.wav.10,hiphop,hiphop
jazz.00087.wav.8,jazz,jazz
country.00073.wav.12,country,country
jazz.00095.wav.10,jazz,jazz
rock.00042.wav.29,rock,jazz
reggae.00037.wav.18,reggae,reggae
classical.00065.wav.5,classical,classical
hiphop.00096.wav.13,hiphop,hiphop
jazz.00093.wav.12,jazz,jazz
metal.00038.wav.20,metal,metal
reggae.00048.wav.5,reggae,reggae
blues.00016.wav.25,blues,blues
pop.00011.wav.27,pop,pop
metal.00047.wav.20,metal,metal
blues.00010.wav.25,blues,country
metal.00067.wav.6,metal,metal
metal.00041.wav.1,metal,metal
reggae.00064.wav.18,reggae,reggae
jazz.00022.wav.6,jazz,jazz
jazz.00090.wav.6,jazz,jazz
metal.00082.wav.23,metal,metal
hiphop.00023.wav.22,hiphop,jazz
rock.00050.wav.13,rock,rock
disco.00015.wav.20,disco,disco
hiphop.00009.wav.12,hiphop,hiphop
jazz.00060.wav.26,jazz,jazz
blues.00058.wav.1,blues,blues
blues.00010.wav.19,blues,blues
classical.00004.wav.2,classical,classical
hiphop.00073.wav.21,hiphop,hiphop
metal.00018.wav.17,metal,metal
country.00086.wav.23,country,country
metal.00041.wav.12,metal,metal
disco.00088.wav.18,disco,disco
pop.00027.wav.3,pop,reggae
hiphop.00067.wav.1,hiphop,hiphop
disco.00089.wav.3,disco,disco
jazz.00027.wav.27,jazz,jazz
hiphop.00005.wav.9,hiphop,hiphop
disco.00045.wav.19,disco,disco
country.00031.wav.4,country,country
blues.00087.wav.10,blues,blues
disco.00085.wav.14,disco,disco
jazz.00059.wav.15,jazz,jazz
classical.00068.wav.20,classical,classical
hiphop.00068.wav.17,hiphop,hiphop
classical.00043.wav.23,classical,classical
blues.00042.wav.18,blues,blues
pop.00054.wav.27,pop,pop
rock.00038.wav.29,rock,rock
blues.00005.wav.1,blues,blues
metal.00099.wav.25,metal,metal
disco.00035.wav.12,disco,disco
blues.00038.wav.29,blues,blues
jazz.00081.wav.19,jazz,jazz
reggae.00036.wav.19,reggae,reggae
hiphop.00014.wav.26,hiphop,hiphop
reggae.00065.wav.16,reggae,reggae
pop.00015.wav.17,pop,pop
country.00009.wav.25,country,country
blues.00056.wav.19,blues,jazz
classical.00062.wav.0,classical,classical
rock.00056.wav.3,rock,rock
hiphop.00073.wav.24,hiphop,hiphop
disco.00062.wav.2,disco,disco
hiphop.00070.wav.15,hiphop,hiphop
pop.00003.wav.23,pop,pop
reggae.00081.wav.0,reggae,reggae
pop.00044.wav.10,pop,pop
pop.00094.wav.14,pop,disco
disco.00088.wav.10,disco,blues
rock.00001.wav.1,rock,rock
pop.00060.wav.17,pop,pop
metal.00024.wav.2,metal,metal
reggae.00038.wav.6,reggae,reggae
disco.00019.wav.10,disco,disco
reggae.00055.wav.1,reggae,country
classical.00046.wav.22,classical,classical
blues.00031.wav.4,blues,blues
hiphop.00036.wav.16,hiphop,hiphop
metal.00067.wav.23,metal,metal
reggae.00038.wav.10,reggae,reggae
disco.00022.wav.1,disco,disco
disco.00007.wav.9,disco,pop
country.00054.wav.21,country,country
jazz.00097.wav.27,jazz,jazz
hiphop.00065.wav.28,hiphop,hiphop
rock.00097.wav.28,rock,rock
blues.00054.wav.10,blues,blues
country.00089.wav.13,country,country
classical.00034.wav.15,classical,classical
metal.00030.wav.4,metal,metal
rock.00081.wav.22,rock,rock
reggae.00047.wav.19,reggae,reggae
country.00081.wav.21,country,country
blues.00007.wav.20,blues,blues
jazz.00060.wav.25,jazz,jazz
disco.00004.wav.21,disco,disco
hiphop.00075.wav.17,hiphop,hiphop
jazz.00097.wav.28,jazz,jazz
classical.00084.wav.10,classical,classical
metal.00019.wav.18,metal,metal
blues.00088.wav.8,blues,blues
disco.00086.wav.18,disco,country
pop.00088.wav.14,pop,pop
metal.00079.wav.2,metal,metal
disco.00082.wav.18,disco,disco
rock.00010.wav.12,rock,rock
country.00007.wav.14,country,country
metal.00043.wav.22,metal,metal
hiphop.00054.wav.24,hiphop,hiphop
classical.00074.wav.13,classical,classical
country.00008.wav.16,country,country
rock.00096.wav.1,rock,rock
metal.00059.wav.29,metal,metal
reggae.00096.wav.12,reggae,reggae
classical.00044.wav.10,classical,classical
blues.00029.wav.18,blues,blues
disco.00061.wav.3,disco,disco
metal.00082.wav.7,metal,metal
hiphop.00073.wav.9,hiphop,hiphop
country.00040.wav.12,country,country
hiphop.00068.wav.3,hiphop,hiphop
reggae.00063.wav.5,reggae,reggae
rock.00080.wav.1,rock,classical
pop.00051.wav.3,pop,pop
country.00008.wav.21,country,country
pop.00070.wav.4,pop,pop
blues.00057.wav.11,blues,blues
reggae.00059.wav.12,reggae,reggae
reggae.00013.wav.1,reggae,reggae
disco.00096.wav.8,disco,disco
country.00022.wav.6,country,country
blues.00013.wav.26,blues,blues
rock.00094.wav.9,rock,rock
rock.00011.wav.29,rock,country
country.00066.wav.23,country,country
classical.00071.wav.6,classical,classical
hiphop.00040.wav.28,hiphop,hiphop
country.00077.wav.2,country,country
blues.00055.wav.7,blues,blues
disco.00012.wav.12,disco,disco
classical.00024.wav.25,classical,classical
disco.00000.wav.11,disco,disco
metal.00027.wav.9,metal,metal
rock.00034.wav.6,rock,rock
rock.00056.wav.4,rock,rock
pop.00034.wav.0,pop,disco
jazz.00097.wav.12,jazz,jazz
pop.00028.wav.2,pop,pop
reggae.00054.wav.28,reggae,reggae
metal.00020.wav.4,metal,metal
pop.00067.wav.17,pop,pop
disco.00061.wav.14,disco,disco
jazz.00035.wav.14,jazz,jazz
reggae.00024.wav.6,reggae,reggae
blues.00003.wav.8,blues,blues
jazz.00029.wav.10,jazz,jazz
jazz.00021.wav.0,jazz,jazz
classical.00060.wav.4,classical,classical
reggae.00003.wav.22,reggae,reggae
country.00077.wav.26,country,country
hiphop.00020.wav.8,hiphop,hiphop
pop.00035.wav.9,pop,pop
hiphop.00064.wav.1,hiphop,hiphop
disco.00049.wav.19,disco,disco
reggae.00037.wav.12,reggae,reggae
reggae.00079.wav.15,reggae,reggae
jazz.00098.wav.16,jazz,jazz
blues.00037.wav.17,blues,blues
pop.00067.wav.12,pop,pop
classical.00024.wav.7,classical,classical
classical.00007.wav.16,classical,classical
metal.00012.wav.15,metal,metal
hiphop.00016.wav.14,hiphop,hiphop
classical.00013.wav.25,classical,classical
blues.00021.wav.20,blues,blues
disco.00037.wav.5,disco,disco
rock.00058.wav.5,rock,rock
metal.00079.wav.22,metal,disco
metal.00023.wav.11,metal,metal
hiphop.00032.wav.26,hiphop,hiphop
rock.00098.wav.26,rock,rock
classical.00051.wav.4,classical,classical
jazz.00041.wav.7,jazz,jazz
metal.00045.wav.18,metal,metal
pop.00009.wav.8,pop,pop
jazz.00004.wav.25,jazz,jazz
reggae.00052.wav.1,reggae,pop
classical.00098.wav.14,classical,classical
reggae.00051.wav.25,reggae,reggae
blues.00043.wav.24,blues,blues
disco.00041.wav.5,disco,disco
classical.00069.wav.6,classical,classical
hiphop.00087.wav.0,hiphop,hiphop
reggae.00030.wav.13,reggae,reggae
hiphop.00084.wav.13,hiphop,hiphop
disco.00060.wav.26,disco,disco
metal.00083.wav.9,metal,metal
blues.00082.wav.5,blues,blues
rock.00040.wav.21,rock,rock
metal.00011.wav.22,metal,metal
disco.00086.wav.15,disco,disco
blues.00041.wav.7,blues,blues
country.00033.wav.11,country,country
jazz.00018.wav.0,jazz,jazz
blues.00000.wav.6,blues,blues
classical.00004.wav.17,classical,classical
jazz.00001.wav.10,jazz,classical
rock.00028.wav.0,rock,rock
classical.00059.wav.16,classical,classical
disco.00046.wav.10,disco,disco
disco.00039.wav.6,disco,disco
hiphop.00058.wav.18,hiphop,hiphop
country.00094.wav.2,country,blues
pop.00055.wav.24,pop,pop
country.00091.wav.8,country,country
hiphop.00055.wav.23,hiphop,hiphop
country.00018.wav.29,country,country
rock.00018.wav.9,rock,rock
metal.00091.wav.17,metal,metal
rock.00022.wav.10,rock,rock
country.00027.wav.21,country,country
jazz.00078.wav.29,jazz,jazz
classical.00054.wav.25,classical,classical
classical.00074.wav.11,classical,classical
pop.00076.wav.7,pop,pop
reggae.00006.wav.0,reggae,reggae
reggae.00093.wav.7,reggae,reggae
country.00048.wav.14,country,country
hiphop.00057.wav.2,hiphop,hiphop
disco.00017.wav.2,disco,disco
hiphop.00009.wav.2,hiphop,hiphop
reggae.00000.wav.6,reggae,reggae
jazz.00025.wav.26,jazz,jazz
classical.00013.wav.26,classical,classical
rock.00025.wav.10,rock,rock
classical.00072.wav.27,classical,classical
disco.00085.wav.25,disco,disco
reggae.00083.wav.8,reggae,classical
pop.00078.wav.12,pop,pop
classical.00079.wav.15,classical,classical
pop.00087.wav.20,pop,disco
hiphop.00075.wav.27,hiphop,reggae
disco.00092.wav.20,disco,disco
jazz.00002.wav.18,jazz,jazz
jazz.00066.wav.11,jazz,jazz
blues.00014.wav.7,blues,blues
country.00000.wav.16,country,country
reggae.00039.wav.15,reggae,reggae
disco.00015.wav.23,disco,disco
jazz.00031.wav.6,jazz,jazz
jazz.00037.wav.26,jazz,jazz
jazz.00093.wav.8,jazz,jazz
classical.00080.wav.27,classical,classical
metal.00043.wav.15,metal,metal
disco.00002.wav.13,disco,disco
disco.00024.wav.17,disco,disco
blues.00091.wav.18,blues,country
metal.00021.wav.28,metal,metal
hiphop.00067.wav.20,hiphop,hiphop
hiphop.00099.wav.27,hiphop,hiphop
blues.00062.wav.28,blues,blues
pop.00008.wav.12,pop,disco
pop.00098.wav.1,pop,pop
classical.00006.wav.23,classical,classical
classical.00070.wav.10,classical,classical
hiphop.00082.wav.21,hiphop,hiphop
jazz.00066.wav.16,jazz,jazz
country.00068.wav.7,country,country
rock.00053.wav.23,rock,rock
rock.00002.wav.2,rock,rock
metal.00079.wav.23,metal,metal
country.00013.wav.28,country,country
pop.00063.wav.16,pop,pop
country.00072.wav.9,country,country
country.00006.wav.9,country,country
hiphop.00078.wav.11,hiphop,hiphop
hiphop.00074.wav.13,hiphop,hiphop
disco.00010.wav.14,disco,disco
blues.00057.wav.18,blues,blues
pop.00048.wav.2,pop,pop
metal.00005.wav.4,metal,metal
hiphop.00063.wav.21,hiphop,hiphop
rock.00061.wav.24,rock,rock
rock.00055.wav.21,rock,rock
country.00034.wav.16,country,country
metal.00044.wav.17,metal,metal
pop.00029.wav.10,pop,pop
country.00080.wav.23,country,country
blues.00014.wav.16,blues,blues
rock.00006.wav.14,rock,rock
classical.00063.wav.7,classical,classical
disco.00007.wav.28,disco,pop
rock.00046.wav.5,rock,disco
classical.00063.wav.14,classical,classical
metal.00057.wav.23,metal,metal
metal.00018.wav.28,metal,metal
disco.00049.wav.21,disco,disco
classical.00024.wav.4,classical,classical
disco.00027.wav.19,disco,disco
jazz.00012.wav.23,jazz,classical
classical.00079.wav.25,classical,classical
hiphop.00052.wav.2,hiphop,hiphop
blues.00008.wav.20,blues,country
rock.00095.wav.13,rock,rock
reggae.00009.wav.25,reggae,reggae
pop.00023.wav.17,pop,pop
rock.00075.wav.0,rock,rock
blues.00043.wav.27,blues,blues
country.00041.wav.19,country,country
disco.00081.wav.19,disco,rock
hiphop.00034.wav.4,hiphop,hiphop
reggae.00022.wav.12,reggae,reggae
metal.00091.wav.2,metal,metal
pop.00051.wav.23,pop,pop
jazz.00065.wav.2,jazz,jazz
rock.00017.wav.8,rock,rock
classical.00098.wav.2,classical,classical
country.00031.wav.12,country,country
pop.00099.wav.29,pop,pop
pop.00010.wav.20,pop,pop
metal.00017.wav.5,metal,metal
hiphop.00057.wav.4,hiphop,hiphop
reggae.00041.wav.22,reggae,reggae
jazz.00002.wav.2,jazz,classical
metal.00042.wav.1,metal,metal
jazz.00051.wav.14,jazz,jazz
reggae.00009.wav.24,reggae,reggae
classical.00089.wav.9,classical,classical
disco.00043.wav.24,disco,disco
country.00042.wav.14,country,country
country.00058.wav.3,country,country
pop.00044.wav.21,pop,pop
rock.00006.wav.24,rock,rock
reggae.00030.wav.29,reggae,reggae
reggae.00017.wav.27,reggae,reggae
hiphop.00052.wav.28,hiphop,hiphop
hiphop.00052.wav.0,hiphop,reggae
jazz.00007.wav.22,jazz,classical
blues.00091.wav.3,blues,blues
rock.00013.wav.22,rock,rock
jazz.00099.wav.19,jazz,jazz
jazz.00039.wav.10,jazz,jazz
metal.00071.wav.3,metal,metal
pop.00018.wav.17,pop,pop
disco.00046.wav.17,disco,disco
rock.00076.wav.10,rock,reggae
classical.00023.wav.5,classical,classical
hiphop.00044.wav.24,hiphop,hiphop
hiphop.00068.wav.12,hiphop,hiphop
blues.00077.wav.20,blues,blues
classical.00028.wav.20,classical,classical
rock.00069.wav.4,rock,rock
classical.00050.wav.22,classical,classical
disco.00010.wav.12,disco,disco
pop.00068.wav.12,pop,pop
blues.00050.wav.0,blues,blues
rock.00041.wav.17,rock,pop
pop.00062.wav.20,pop,pop
pop.00026.wav.11,pop,pop
jazz.00032.wav.13,jazz,jazz
hiphop.00055.wav.15,hiphop,hiphop
hiphop.00010.wav.0,hiphop,hiphop
rock.00042.wav.18,rock,rock
country.00058.wav.25,country,country
hiphop.00091.wav.15,hiphop,hiphop
disco.00004.wav.11,disco,disco
pop.00005.wav.12,pop,pop
hiphop.00007.wav.18,hiphop,hiphop
disco.00032.wav.22,disco,disco
country.00092.wav.11,country,country
hiphop.00021.wav.2,hiphop,hiphop
metal.00067.wav.25,metal,metal
disco.00004.wav.5,disco,disco
disco.00050.wav.20,disco,disco
rock.00054.wav.28,rock,rock
metal.00094.wav.20,metal,metal
pop.00074.wav.4,pop,pop
rock.00015.wav.17,rock,rock
pop.00093.wav.12,pop,pop
country.00026.wav.13,country,country
hiphop.00064.wav.15,hiphop,hiphop
country.00016.wav.2,country,country
pop.00095.wav.11,pop,pop
hiphop.00028.wav.22,hiphop,hiphop
classical.00020.wav.16,classical,classical
jazz.00013.wav.9,jazz,jazz
country.00038.wav.27,country,jazz
blues.00040.wav.20,blues,blues
disco.00072.wav.24,disco,disco
metal.00069.wav.19,metal,metal
disco.00083.wav.20,disco,disco
disco.00061.wav.13,disco,disco
classical.00062.wav.14,classical,classical
country.00008.wav.23,country,disco
country.00020.wav.21,country,country
country.00074.wav.25,country,country
classical.00037.wav.21,classical,classical
rock.00047.wav.29,rock,rock
reggae.00001.wav.18,reggae,reggae
pop.00023.wav.15,pop,pop
metal.00034.wav.19,metal,metal
pop.00083.wav.13,pop,pop
jazz.00040.wav.25,jazz,jazz
disco.00062.wav.7,disco,disco
pop.00039.wav.29,pop,pop
blues.00006.wav.28,blues,blues
reggae.00049.wav.2,reggae,reggae
reggae.00092.wav.17,reggae,reggae
pop.00095.wav.12,pop,pop
rock.00073.wav.1,rock,rock
rock.00095.wav.6,rock,rock
blues.00013.wav.18,blues,blues
hiphop.00079.wav.21,hiphop,hiphop
rock.00038.wav.2,rock,rock
jazz.00088.wav.2,jazz,jazz
reggae.00099.wav.10,reggae,reggae
disco.00027.wav.18,disco,disco
disco.00056.wav.25,disco,disco
disco.00060.wav.12,disco,disco
reggae.00077.wav.5,reggae,reggae
metal.00083.wav.4,metal,metal
hiphop.00079.wav.10,hiphop,hiphop
reggae.00035.wav.24,reggae,reggae
disco.00025.wav.14,disco,disco
country.00055.wav.23,country,country
metal.00011.wav.3,metal,metal
pop.00050.wav.0,pop,pop
blues.00083.wav.18,blues,blues
hiphop.00056.wav.26,hiphop,hiphop
blues.00056.wav.7,blues,blues
rock.00028.wav.20,rock,rock
country.00032.wav.10,country,country
metal.00024.wav.0,metal,metal
disco.00002.wav.22,disco,disco
blues.00047.wav.9,blues,blues
