codigo,dia,reproducciones
67,20,43777
67,21,78028
67,22,19926
67,23,66920
67,24,94188
67,25,97593
67,26,94728
67,27,51230
67,28,80506
67,29,25328
67,30,19920
68,1,35488
68,2,97533
68,3,9698
68,4,82457
68,5,13978
68,6,4220
68,7,65308
68,8,97595
68,9,30698
68,10,7886
68,11,58647
68,12,92263
68,13,20320
68,14,39707
68,15,66544
68,16,19881
68,17,39879
68,18,18347
68,19,74069
68,20,4109
68,21,39879
68,22,39879
68,23,27843
68,24,47077
68,25,98307
68,26,9031
68,27,39879
68,28,87589
68,29,82605
68,30,63055
69,1,84776
69,2,68247
69,3,67292
69,4,54853
69,5,3682
69,6,92475
69,7,23001
69,8,74808
69,9,41750
69,10,70361
69,11,92258
69,12,48322
69,13,40178
69,14,86571
69,15,88230
69,16,51989
69,17,95771
69,18,45900
69,19,1743
69,20,8364
69,21,21902
69,22,18873
69,23,47711
69,24,70826
69,25,68493
69,26,68735
69,27,39853
69,28,48155
69,29,65460
69,30,54853
70,1,96198
70,2,73238
70,3,40110
70,4,37498
70,5,52806
70,6,11364
70,7,52523
70,8,48222
70,9,92938
70,10,36047
70,11,53912
70,12,58304
70,13,52240
70,14,89466
70,15,10328
70,16,63834
70,17,84521
70,18,69946
70,19,7265
70,20,92078
70,21,51785
70,22,60728
70,23,52523
70,24,16975
70,25,66443
70,26,93278
70,27,39033
70,28,48994
70,29,46817
70,30,19737
71,1,99084
71,2,18694
71,3,31390
71,4,2089
71,5,78609
71,6,46236
71,7,47630
71,8,89864
71,9,61621
71,10,25350
71,11,98924
71,12,9902
71,13,41203
71,14,26061
71,15,83346
71,16,62881
71,17,76718
71,18,35096
71,19,54288
71,20,14618
71,21,89098
71,22,37370
71,23,73968
71,24,16382
71,25,59301
71,26,6985
71,27,19549
71,28,46236
71,29,28723
71,30,79033
72,1,90399
72,2,49702
72,3,19631
72,4,27802
72,5,25573
72,6,17522
72,7,90586
72,8,46400
72,9,42471
72,10,89598
72,11,85025
72,12,95083
72,13,30031
72,14,75435
72,15,39535
72,16,79574
72,17,13136
72,18,85995
72,19,15904
72,20,52300
72,21,42763
72,22,97462
72,23,76148
72,24,32520
72,25,56728
72,26,37764
72,27,93081
72,28,79553
72,29,49702
72,30,9861
73,1,91083
73,2,45267
73,3,82220
73,4,96143
73,5,97356
73,6,61720
73,7,28680
73,8,98879
73,9,91271
73,10,42252
73,11,58746
73,12,36149
73,13,49001
73,14,73560
73,15,5354
73,16,42161
73,17,67213
73,18,88958
73,19,89639
73,20,50187
73,21,87325
73,22,59774
73,23,32808
73,24,59978
73,25,92258
73,26,1317
73,27,49222
73,28,36726
73,29,33552
73,30,96709
74,1,46647
74,2,93167
74,3,67253
74,4,44000
74,5,33428
74,6,99913
74,7,13644
74,8,79904
74,9,52895
74,10,28880
74,11,47167
74,12,18615
74,13,47122
74,14,25189
74,15,49276
74,16,84701
74,17,15187
74,18,34647
74,19,24636
74,20,18079
74,21,85627
74,22,23702
74,23,61491
74,24,73856
74,25,77415
74,26,26781
74,27,82620
74,28,71943
74,29,90679
74,30,8196
75,1,88613
75,2,38780
75,3,47558
75,4,83002
75,5,56583
75,6,43078
75,7,54076
75,8,62230
75,9,51569
75,10,74616
75,11,86215
75,12,88145
75,13,95803
75,14,84675
75,15,13093
75,16,1179
75,17,17012
75,18,49592
75,19,60599
75,20,90695
75,21,51549
75,22,21611
75,23,94998
75,24,13608
75,25,89427
75,26,24468
75,27,11572
75,28,22407
75,29,54076
75,30,77897
76,1,42598
76,2,30005
76,3,12287
76,4,44501
76,5,29421
76,6,94094
76,7,15416
76,8,94710
76,9,90154
76,10,99943
76,11,92815
76,12,53220
76,13,93988
76,14,50742
76,15,4921
76,16,26350
76,17,90826
76,18,36238
76,19,9801
76,20,20595
76,21,14648
76,22,36238
76,23,34175
76,24,10113
76,25,4859
76,26,386
76,27,2706
76,28,83882
76,29,49245
76,30,82152
77,1,29781
77,2,88953
77,3,11999
77,4,76701
77,5,9765
77,6,17430
77,7,774
77,8,30655
77,9,86627
77,10,82966
77,11,10846
77,12,64109
77,13,78862
77,14,7930
77,15,19515
77,16,6774
77,17,45455
77,18,28207
77,19,44796
77,20,1497
77,21,4852
77,22,29519
77,23,91724
77,24,49989
77,25,56944
77,26,43679
77,27,30655
77,28,31645
77,29,22412
77,30,94706
78,1,70275
78,2,4896
78,3,14273
78,4,53477
78,5,29000
78,6,11285
78,7,7679
78,8,66934
78,9,64031
78,10,58606
78,11,33556
78,12,86266
78,13,70428
78,14,89517
78,15,31372
78,16,52121
78,17,79183
78,18,97543
78,19,12634
78,20,89365
78,21,32014
78,22,52121
78,23,93578
78,24,17465
78,25,47314
78,26,50766
78,27,16497
78,28,82033
78,29,81117
78,30,41042
79,1,55362
79,2,41647
79,3,20877
79,4,50492
79,5,47880
79,6,16318
79,7,2477
79,8,1767
79,9,15560
79,10,41647
79,11,43610
79,12,82726
79,13,47569
79,14,17845
79,15,41647
79,16,49901
79,17,57044
79,18,36706
79,19,26332
79,20,38689
79,21,62641
79,22,83488
79,23,41647
79,24,7056
79,25,13140
79,26,83823
79,27,36869
79,28,4325
79,29,71934
79,30,83532
80,1,66863
80,2,68526
80,3,26923
80,4,20928
80,5,65082
80,6,22768
80,7,60137
80,8,86623
80,9,93793
80,10,95310
80,11,44854
80,12,46430
80,13,36216
80,14,34329
80,15,10701
80,16,26974
80,17,96048
80,18,65954
80,19,60137
80,20,39584
80,21,69722
80,22,82469
80,23,43714
80,24,56051
80,25,65421
80,26,93853
80,27,7146
80,28,12172
80,29,91416
80,30,64224
81,1,44772
81,2,50523
81,3,9166
81,4,26288
81,5,28735
81,6,78637
81,7,58544
81,8,47283
81,9,14904
81,10,98980
81,11,83807
81,12,62704
81,13,20906
81,14,59024
81,15,13717
81,16,41016
81,17,38476
81,18,6459
81,19,9676
81,20,75536
81,21,41074
81,22,66827
81,23,40975
81,24,44816
81,25,17388
81,26,50891
81,27,88132
81,28,1249
81,29,79248
81,30,44772
82,1,90998
82,2,59091
82,3,73196
82,4,21473
82,5,12151
82,6,44917
82,7,93314
82,8,69457
82,9,51237
82,10,44313
82,11,73588
82,12,82464
82,13,61400
82,14,28439
82,15,54638
82,16,80088
82,17,11968
82,18,63199
82,19,52205
82,20,54147
82,21,87224
82,22,61400
82,23,78542
82,24,7429
82,25,43026
82,26,76972
82,27,61400
82,28,61400
82,29,75257
82,30,62986
83,1,27654
83,2,92138
83,3,33513
83,4,83159
83,5,33361
83,6,91296
83,7,46744
83,8,40198
83,9,73931
83,10,46744
83,11,7431
83,12,74267
83,13,46744
83,14,629
83,15,34653
83,16,52799
83,17,46744
83,18,3644
83,19,2985
83,20,51859
83,21,36486
83,22,32581
83,23,65499
83,24,71721
83,25,8919
83,26,20682
83,27,91216
83,28,58386
83,29,54247
83,30,46927
84,1,40091
84,2,20453
84,3,23377
84,4,71653
84,5,22912
84,6,95193
84,7,88475
84,8,43303
84,9,74387
84,10,32612
84,11,68772
84,12,6769
84,13,16650
84,14,43303
84,15,98841
84,16,94267
84,17,3708
84,18,36477
84,19,10379
84,20,43303
84,21,91755
84,22,43303
84,23,17104
84,24,28685
84,25,61048
84,26,82383
84,27,52451
84,28,70254
84,29,46515
84,30,2182
85,1,99248
85,2,58368
85,3,12231
85,4,17413
85,5,74057
85,6,94488
85,7,69252
85,8,4690
85,9,20957
85,10,60303
85,11,67847
85,12,38770
85,13,83343
85,14,36530
85,15,55700
85,16,1280
85,17,40993
85,18,87043
85,19,77779
85,20,56831
85,21,40244
85,22,71384
85,23,69035
85,24,26688
85,25,58368
85,26,98160
85,27,53963
85,28,94562
85,29,13540
85,30,61205
86,1,27538
86,2,6656
86,3,41438
86,4,7696
86,5,42577
86,6,37832
86,7,38603
86,8,6918
86,9,51155
86,10,30349
86,11,34216
86,12,6893
86,13,68009
86,14,14197
86,15,64904
86,16,89934
86,17,12169
86,18,14274
86,19,30601
86,20,10585
86,21,63247
86,22,93968
86,23,38480
86,24,99907
86,25,95634
86,26,87323
86,27,14687
86,28,14826
86,29,12365
86,30,34216
87,1,52826
87,2,46745
87,3,90447
87,4,99051
87,5,99432
87,6,52826
87,7,36368
87,8,63151
87,9,90344
87,10,52826
87,11,34374
87,12,47505
87,13,6142
87,14,85510
87,15,68499
87,16,13308
87,17,18130
87,18,92819
87,19,11367
87,20,29456
87,21,75942
87,22,46452
87,23,52826
87,24,35550
87,25,89670
87,26,59545
87,27,87565
87,28,88216
87,29,24318
87,30,31583
88,1,77450
88,2,60309
88,3,72119
88,4,48181
88,5,68698
88,6,63453
88,7,9458
88,8,70875
88,9,25667
88,10,93442
88,11,5267
88,12,83110
88,13,60193
88,14,13036
88,15,65362
88,16,91859
88,17,18191
88,18,65529
88,19,20073
88,20,10929
88,21,88843
88,22,76195
88,23,16374
88,24,63453
88,25,77114
88,26,33149
88,27,41849
88,28,89516
88,29,82639
88,30,59364
89,1,5729
89,2,93409
89,3,28768
89,4,99803
89,5,68564
89,6,6898
89,7,49708
89,8,5462
89,9,59477
89,10,69034
89,11,21296
89,12,54993
89,13,37349
89,14,24904
89,15,49042
89,16,47471
89,17,49042
89,18,70207
89,19,89743
89,20,16983
89,21,89743
89,22,43469
89,23,73666
89,24,38084
89,25,53619
89,26,48376
89,27,64407
89,28,41757
89,29,75137
89,30,24613
90,1,24168
90,2,77188
90,3,63891
90,4,48713
90,5,71688
90,6,82652
90,7,1669
90,8,72825
90,9,6840
90,10,29100
90,11,65484
90,12,51695
90,13,88396
90,14,98257
90,15,67962
90,16,17564
90,17,68297
90,18,26673
90,19,85445
90,20,48760
90,21,10078
90,22,13937
90,23,76198
90,24,66993
90,25,10982
90,26,93307
90,27,48217
90,28,51695
90,29,48832
90,30,7884
91,1,95997
91,2,27062
91,3,50541
91,4,72659
91,5,19136
91,6,52239
91,7,68475
91,8,76948
91,9,69871
91,10,9973
91,11,39456
91,12,48930
91,13,15272
91,14,48930
91,15,86995
91,16,48930
91,17,47320
91,18,22040
91,19,73009
91,20,45082
91,21,12960
91,22,48930
91,23,45239
91,24,51462
91,25,30314
91,26,89392
91,27,59540
91,28,2328
91,29,22344
91,30,98363
92,1,5419
92,2,85214
92,3,61091
92,4,36035
92,5,53672
92,6,61663
92,7,79358
92,8,19422
92,9,92568
92,10,83760
92,11,72150
92,12,30802
92,13,97855
92,14,55007
92,15,55007
92,16,63429
92,17,406
92,18,85761
92,19,56343
92,20,31959
92,21,95559
92,22,37237
92,23,33831
92,24,51103
92,25,74847
92,26,12502
92,27,51809
92,28,39882
92,29,7870
92,30,84993
93,1,87746
93,2,36076
93,3,73484
93,4,70012
93,5,82709
93,6,54439
93,7,68576
93,8,51710
93,9,79600
93,10,57929
93,11,36425
93,12,32678
93,13,59090
93,14,57432
93,15,92062
93,16,86893
93,17,35289
93,18,10708
93,19,95625
93,20,57432
93,21,89455
93,22,56936
93,23,27118
93,24,57432
93,25,96249
93,26,57432
93,27,50944
93,28,2774
93,29,46657
93,30,36141
94,1,55331
94,2,78736
94,3,61907
94,4,54969
94,5,58515
94,6,43900
94,7,51154
94,8,39518
94,9,83732
94,10,66017
94,11,6426
94,12,72108
94,13,52350
94,14,58515
94,15,26877
94,16,35449
94,17,84253
94,18,97220
94,19,5387
94,20,90716
94,21,94548
94,22,13032
94,23,25731
94,24,77736
94,25,61699
94,26,92461
94,27,94166
94,28,21399
94,29,8085
94,30,81559
95,1,86454
95,2,25563
95,3,29530
95,4,56178
95,5,60102
95,6,22259
95,7,85561
95,8,32333
95,9,69457
95,10,10761
95,11,65882
95,12,30606
95,13,36651
95,14,10148
95,15,85021
95,16,51387
95,17,12725
95,18,92590
95,19,65197
95,20,94559
95,21,91155
95,22,56178
95,23,85877
95,24,73242
95,25,86155
95,26,52943
95,27,43798
95,28,56906
95,29,46980
95,30,55167
96,1,24764
96,2,87107
96,3,62663
96,4,1458
96,5,38264
96,6,31227
96,7,24316
96,8,42205
96,9,85739
96,10,66186
96,11,89739
96,12,38310
96,13,20921
96,14,53016
96,15,65447
96,16,63751
96,17,38357
96,18,66003
96,19,37624
96,20,38310
96,21,16958
96,22,31095
96,23,41938
96,24,61539
96,25,22779
96,26,13887
96,27,28991
96,28,47332
96,29,30186
96,30,12424
97,1,10899
97,2,36681
97,3,60964
97,4,65771
97,5,11385
97,6,39576
97,7,92236
97,8,83885
97,9,10290
97,10,66343
97,11,6775
97,12,91036
97,13,86532
97,14,44594
97,15,24725
97,16,73181
97,17,69189
97,18,33058
97,19,20571
97,20,85736
97,21,97119
97,22,74055
97,23,10940
97,24,9794
97,25,75751
97,26,79580
97,27,53324
97,28,33122
97,29,94410
97,30,93684
98,1,26543
98,2,78113
98,3,2945
98,4,13297
98,5,13249
98,6,46326
98,7,26231
98,8,43448
98,9,18844
98,10,33773
98,11,35873
98,12,36591
98,13,47030
98,14,28368
98,15,39341
98,16,1087
98,17,86667
98,18,43575
98,19,58539
98,20,66458
98,21,71823
98,22,29360
98,23,76690
98,24,97464
98,25,35254
98,26,3473
98,27,20186
98,28,93227
98,29,36591
98,30,67611
99,1,33590
99,2,45295
99,3,72071
99,4,50526
99,5,14137
99,6,52657
99,7,92132
99,8,46083
99,9,25997
99,10,69333
99,11,64247
99,12,79139
99,13,19888
99,14,76232
99,15,72380
99,16,54392
99,17,18245
99,18,85624
99,19,67472
99,20,44097
99,21,86626
99,22,75791
99,23,20343
99,24,22299
99,25,72571
99,26,52657
99,27,38301
99,28,83429
99,29,50923
99,30,39483
100,1,35076
100,2,40369
100,3,20823
100,4,1891
100,5,35076
100,6,12176
100,7,83517
100,8,7636
100,9,18829
100,10,32390
100,11,48343
100,12,74248
100,13,33339
100,14,87790
100,15,50031
100,16,60864
100,17,9370
100,18,96693
100,19,28293
100,20,15111
100,21,78978
100,22,3860
100,23,4070
100,24,51025
100,25,78021
100,26,90907
100,27,72661
100,28,19822
100,29,3515
100,30,36813
101,1,32447
101,2,66048
101,3,87997
101,4,71186
101,5,4206
101,6,48757
101,7,12240
101,8,39846
101,9,83608
101,10,60807
101,11,35414
101,12,28962
101,13,39662
101,14,21666
101,15,30284
101,16,47362
101,17,91355
101,18,51223
101,19,91745
101,20,51347
101,21,94673
101,22,50153
101,23,19042
101,24,48757
101,25,91847
101,26,72848
101,27,11097
101,28,25010
101,29,8399
101,30,95925
102,1,33489
102,2,17544
102,3,80927
102,4,14174
102,5,94201
102,6,3468
102,7,51496
102,8,86545
102,9,48864
102,10,79001
102,11,30827
102,12,30210
102,13,30548
102,14,51384
102,15,57198
102,16,88532
102,17,59850
102,18,16058
102,19,10413
102,20,44076
102,21,72313
102,22,90048
102,23,65998
102,24,65198
102,25,22610
102,26,16159
102,27,34970
102,28,70583
102,29,28896
102,30,22272
103,1,73860
103,2,95249
103,3,85574
103,4,68050
103,5,34090
103,6,68050
103,7,71041
103,8,26115
103,9,78033
103,10,93609
103,11,87595
103,12,61668
103,13,59250
103,14,65801
103,15,84709
103,16,2345
103,17,70543
103,18,23802
103,19,41740
103,20,70300
103,21,2801
103,22,78303
103,23,35283
103,24,18081
103,25,87081
103,26,49965
103,27,78899
103,28,90815
103,29,29114
103,30,45577
104,1,83220
104,2,84169
104,3,59333
104,4,58042
104,5,42741
104,6,41957
104,7,81100
104,8,82312
104,9,19499
104,10,23875
104,11,53713
104,12,66632
104,13,78357
104,14,56751
104,15,64567
104,16,58042
104,17,33475
104,18,55137
104,19,58042
104,20,61774
104,21,73445
104,22,27304
104,23,82853
104,24,75211
104,25,58042
104,26,8441
104,27,76831
104,28,24675
104,29,18317
104,30,5061
105,1,99950
105,2,97621
105,3,33422
105,4,58299
105,5,51348
105,6,63565
105,7,4680
105,8,51348
105,9,83165
105,10,652
105,11,54166
105,12,4810
105,13,32386
105,14,43664
105,15,74047
105,16,14312
105,17,56704
105,18,85098
105,19,20546
105,20,12909
105,21,14974
105,22,37602
105,23,49143
105,24,72400
105,25,89764
105,26,66591
105,27,51348
105,28,50221
105,29,68064
105,30,51348
106,1,4206
106,2,41329
106,3,91399
106,4,68557
106,5,36593
106,6,70615
106,7,36976
106,8,39954
106,9,48991
106,10,20809
106,11,90083
106,12,41329
106,13,63946
106,14,40879
106,15,30689
106,16,87580
106,17,38002
106,18,66938
106,19,41780
106,20,41329
106,21,45454
106,22,64762
106,23,9424
106,24,49308
106,25,46849
106,26,1127
106,27,4027
106,28,38105
106,29,41329
106,30,37291
107,1,87458
107,2,65221
107,3,88827
107,4,54112
107,5,49188
107,6,61810
107,7,79384
107,8,1561
107,9,82692
107,10,9242
107,11,51935
107,12,5967
107,13,14062
107,14,4459
107,15,75975
107,16,14658
107,17,56290
107,18,74567
107,19,40808
107,20,10084
107,21,70133
107,22,45204
107,23,10082
107,24,84220
107,25,64868
107,26,69548
107,27,41777
107,28,37905
107,29,85392
107,30,54112
108,1,27356
108,2,25214
108,3,51360
108,4,13423
108,5,87809
108,6,66336
108,7,95121
108,8,38177
108,9,35852
108,10,7120
108,11,56469
108,12,50792
108,13,82647
108,14,12730
108,15,79354
108,16,73014
108,17,73358
108,18,90841
108,19,61397
108,20,51361
108,21,21137
108,22,99500
108,23,12854
108,24,87880
108,25,97262
108,26,699
108,27,81812
108,28,5143
108,29,86189
108,30,57169
109,1,59230
109,2,62667
109,3,57801
109,4,39072
109,5,44538
109,6,48072
109,7,18652
109,8,85405
109,9,1096
109,10,91177
109,11,76209
109,12,81363
109,13,12527
109,14,66966
109,15,3736
109,16,44928
109,17,44538
109,18,44538
109,19,44538
109,20,6045
109,21,33817
109,22,16
109,23,92
109,24,35815
109,25,37594
109,26,50955
109,27,30817
109,28,1545
109,29,93116
109,30,75654
110,1,98962
110,2,59950
110,3,34574
110,4,82289
110,5,35031
110,6,37430
110,7,45684
110,8,60832
110,9,72334
110,10,40469
110,11,63088
110,12,60833
110,13,17874
110,14,32585
110,15,74680
110,16,69252
110,17,38164
110,18,79674
110,19,92470
110,20,50785
110,21,77779
110,22,59069
110,23,45499
110,24,59950
110,25,7795
110,26,71150
110,27,13552
110,28,84911
110,29,70413
110,30,18667
111,1,15276
111,2,66922
111,3,73672
111,4,14752
111,5,88044
111,6,48499
111,7,48798
111,8,56757
111,9,19582
111,10,78114
111,11,32988
111,12,52607
111,13,62193
111,14,75538
111,15,45638
111,16,51818
111,17,27562
111,18,6139
111,19,75628
111,20,96325
111,21,20740
111,22,48261
111,23,44001
111,24,99056
111,25,16450
111,26,96956
111,27,51860
111,28,79803
111,29,4003
111,30,56529
112,1,24526
112,2,56164
112,3,82452
112,4,62684
112,5,66352
112,6,16946
112,7,59017
112,8,82623
112,9,93841
112,10,84818
112,11,8180
112,12,73509
112,13,83676
112,14,4409
112,15,82419
112,16,89484
112,17,58452
112,18,56125
112,19,19908
112,20,75654
112,21,37455
112,22,39419
112,23,14801
112,24,86359
112,25,49793
112,26,83072
112,27,81447
112,28,72008
112,29,62684
112,30,3713
113,1,72664
113,2,57499
113,3,63677
113,4,33456
113,5,8814
113,6,86127
113,7,74311
113,8,265
113,9,45785
113,10,43647
113,11,30425
113,12,93670
113,13,4054
113,14,59725
113,15,27703
113,16,61673
113,17,4904
113,18,85086
113,19,33227
113,20,43752
113,21,83196
113,22,43752
113,23,33089
113,24,77437
113,25,62173
113,26,24053
113,27,22494
113,28,19171
113,29,73022
113,30,41409
114,1,9651
114,2,21569
114,3,99344
114,4,47493
114,5,5160
114,6,19633
114,7,65623
114,8,35390
114,9,77539
114,10,65566
114,11,67635
114,12,75740
114,13,29398
114,14,65063
114,15,96149
114,16,37427
114,17,19751
114,18,54713
114,19,54713
114,20,49791
114,21,78784
114,22,61004
114,23,3626
114,24,46608
114,25,41806
114,26,61932
114,27,56108
114,28,88670
114,29,19850
114,30,73337
115,1,10484
115,2,16774
115,3,62816
115,4,38521
115,5,65999
115,6,70974
115,7,70458
115,8,41954
115,9,47779
115,10,35539
115,11,9778
115,12,59663
115,13,87437
115,14,83025
115,15,60166
115,16,2780
115,17,61357
115,18,14099
115,19,8001
115,20,80968
115,21,77762
115,22,79782
115,23,4406
115,24,16120
115,25,56622
115,26,25637
115,27,6120
115,28,75579
115,29,22521
115,30,2367
116,1,4475
116,2,59321
116,3,41823
116,4,44628
116,5,59340
116,6,38631
116,7,48652
116,8,88485
116,9,39626
116,10,49887
116,11,76684
116,12,88645
116,13,371
116,14,79375
116,15,46611
116,16,59235
116,17,92711
116,18,77319
116,19,74478
116,20,857
116,21,19938
116,22,87165
116,23,49885
116,24,59235
116,25,58736
116,26,95379
116,27,86712
116,28,53314
116,29,77783
116,30,64360
117,1,61244
117,2,54876
117,3,97729
117,4,32798
117,5,34717
117,6,98663
117,7,69445
117,8,55853
117,9,52387
117,10,13320
117,11,77670
117,12,20725
117,13,44009
117,14,96735
117,15,91659
117,16,18043
117,17,98585
117,18,59114
117,19,80858
117,20,3958
117,21,94746
117,22,3097
117,23,96200
117,24,59114
117,25,10076
117,26,79255
117,27,89780
117,28,46665
117,29,61515
117,30,19694
118,1,4013
118,2,20365
118,3,92860
118,4,23903
118,5,70092
118,6,93868
118,7,21040
118,8,4081
118,9,11319
118,10,54589
118,11,59120
118,12,32204
118,13,72035
118,14,45113
118,15,59003
118,16,54226
118,17,61751
118,18,29615
118,19,54226
118,20,96211
118,21,65021
118,22,32976
118,23,1263
118,24,40664
118,25,5208
118,26,64288
118,27,20077
118,28,95591
118,29,58921
118,30,72636
119,1,47187
119,2,23565
119,3,21100
119,4,86937
119,5,18844
119,6,86763
119,7,35512
119,8,36643
119,9,37101
119,10,62699
119,11,34045
119,12,54929
119,13,52177
119,14,99767
119,15,28862
119,16,35677
119,17,22599
119,18,19691
119,19,80363
119,20,22481
119,21,86204
119,22,52068
119,23,37101
119,24,2394
119,25,52871
119,26,53374
119,27,88804
119,28,2266
119,29,49044
119,30,3568
120,1,663
120,2,29502
120,3,89024
120,4,75275
120,5,5233
120,6,35769
120,7,66395
120,8,30561
120,9,9225
120,10,28696
120,11,90337
120,12,5666
120,13,61381
120,14,19955
120,15,62634
120,16,95560
120,17,35769
120,18,28285
120,19,34283
120,20,30347
120,21,80010
120,22,45795
120,23,4518
120,24,76221
120,25,46
120,26,94363
120,27,91244
120,28,47004
120,29,77864
120,30,19478
121,1,88828
121,2,13498
121,3,48928
121,4,25342
121,5,8161
121,6,86736
121,7,59132
121,8,51912
121,9,73157
121,10,3971
121,11,17654
121,12,40284
121,13,80055
121,14,6842
121,15,27112
121,16,74551
121,17,12358
121,18,18508
121,19,69458
121,20,58732
121,21,53211
121,22,16870
121,23,81061
121,24,1385
121,25,62482
121,26,91961
121,27,91061
121,28,59666
121,29,79329
121,30,53211
122,1,77116
122,2,52572
122,3,98974
122,4,58400
122,5,31295
122,6,14670
122,7,67547
122,8,52572
122,9,93797
122,10,9042
122,11,64592
122,12,64654
122,13,9180
122,14,52572
122,15,61504
122,16,35936
122,17,25889
122,18,41469
122,19,45613
122,20,5663
122,21,35640
122,22,13727
122,23,60635
122,24,52572
122,25,91947
122,26,46744
122,27,52572
122,28,65636
122,29,52572
122,30,72344
123,1,68194
123,2,64723
123,3,73400
123,4,57428
123,5,19741
123,6,84673
123,7,55290
123,8,24553
123,9,11728
123,10,71647
123,11,26266
123,12,76213
123,13,10966
123,14,90984
123,15,23354
123,16,99131
123,17,2344
123,18,96124
123,19,38931
123,20,68970
123,21,58376
123,22,72929
123,23,75757
123,24,77842
123,25,63861
123,26,27436
123,27,47671
123,28,68588
123,29,34221
123,30,93329
124,1,64716
124,2,18308
124,3,73305
124,4,27206
124,5,35053
124,6,76068
124,7,18253
124,8,59942
124,9,4784
124,10,4961
124,11,60902
124,12,25036
124,13,14121
124,14,92649
124,15,85794
124,16,17829
124,17,323
124,18,13849
124,19,76941
124,20,67293
124,21,29956
124,22,54562
124,23,7218
124,24,29956
124,25,45519
124,26,29956
124,27,17053
124,28,27191
124,29,29956
124,30,60036
125,1,78299
125,2,4406
125,3,49849
125,4,23598
125,5,44629
125,6,5880
125,7,44629
125,8,87986
125,9,95766
125,10,97300
125,11,37506
125,12,15621
125,13,23751
125,14,71934
125,15,44173
125,16,33309
125,17,49823
125,18,44629
125,19,28178
125,20,52845
125,21,44629
125,22,21073
125,23,51371
125,24,3317
125,25,61754
125,26,91974
125,27,50734
125,28,70311
125,29,33700
125,30,8772
126,1,11666
126,2,28030
126,3,51851
126,4,64018
126,5,72970
126,6,58995
126,7,44015
126,8,99289
126,9,16398
126,10,19558
126,11,95898
126,12,87822
126,13,26063
126,14,53331
126,15,89079
126,16,74530
126,17,53331
126,18,7902
126,19,84883
126,20,40014
126,21,56825
126,22,2109
126,23,49711
126,24,53331
126,25,32080
126,26,98830
126,27,59423
126,28,49342
126,29,93073
126,30,53331
127,1,44378
127,2,19289
127,3,31039
127,4,72545
127,5,38738
127,6,24705
127,7,45633
127,8,33134
127,9,12777
127,10,90171
127,11,70480
127,12,4356
127,13,51610
127,14,89827
127,15,7402
127,16,23078
127,17,78672
127,18,32807
127,19,77611
127,20,77686
127,21,45383
127,22,22448
127,23,89621
127,24,11963
127,25,79100
127,26,23196
127,27,9145
127,28,82438
127,29,25966
127,30,54100
128,1,31626
128,2,87477
128,3,22584
128,4,28469
128,5,11577
128,6,74527
128,7,18512
128,8,56947
128,9,59176
128,10,62325
128,11,45240
128,12,50528
128,13,60788
128,14,85273
128,15,32024
128,16,22609
128,17,28410
128,18,93306
128,19,53431
